,Nome_UF,co_ibge,Nome_Município,Hub_ind,muni_number
1619,Minas Gerais,3137536,Lagoa Grande,0.0,2673
1620,Minas Gerais,3139003,Machado,1.0,2693
1621,Minas Gerais,3140159,Mário Campos,0.0,2706
1622,Minas Gerais,3143203,Monte Santo de Minas,0.0,2742
1623,Minas Gerais,3143401,Monte Sião,1.0,2744
1624,Minas Gerais,3161304,São Francisco de Sales,0.0,2958
1625,Minas Gerais,3165008,São Tiago,0.0,3006
1626,Rio de Janeiro,3301108,Cantagalo,0.0,3192
1627,São Paulo,3502705,Apiaí,1.0,3296
1628,São Paulo,3536703,Pederneiras,1.0,3680
1629,Santa Catarina,4215109,Rodeio,0.0,4533
1630,Santa Catarina,4218251,Timbó Grande,0.0,4581
1631,Rio Grande do Sul,4323705,Vista Gaúcha,0.0,5099
1632,Goiás,5201801,Aragoiânia,0.0,5346
1633,Goiás,5204300,Caçu,1.0,5368
1634,Acre,1200104,Brasiléia,0.0,54
1635,Maranhão,2100402,Altamira do Maranhão,0.0,455
1636,Maranhão,2112605,Urbano Santos,0.0,660
1637,Piauí,2203107,Cristino Castro,1.0,733
1638,Rio Grande do Norte,2400901,Antônio Martins,0.0,1083
1639,Rio Grande do Norte,2403905,Francisco Dantas,0.0,1118
1640,Rio Grande do Norte,2407252,Major Sales,0.0,1154
1641,Rio Grande do Norte,2409407,Pau dos Ferros,1.0,1177
1642,Paraíba,2504801,Coremas,0.0,1305
1643,Paraíba,2509396,Maturéia,0.0,1361
1644,Pernambuco,2610905,Pesqueira,1.0,1588
1645,Bahia,2907608,Central,0.0,1921
1646,Bahia,2922508,Nazaré,1.0,2098
1647,Bahia,2931350,Teixeira de Freitas,1.0,2214
1648,Minas Gerais,3114105,Carmo de Minas,1.0,2396
1649,Minas Gerais,3126950,Frei Lagonegro,0.0,2544
1650,Minas Gerais,3141900,Minduri,0.0,2727
1651,Minas Gerais,3142254,Miravânia,0.0,2731
1652,Minas Gerais,3163706,São Lourenço,1.0,2991
1653,Minas Gerais,3170529,Urucuia,0.0,3073
1654,Minas Gerais,3172103,Volta Grande,0.0,3095
1655,São Paulo,3509106,Caiuá,0.0,3369
1656,São Paulo,3532702,Nipoã,0.0,3633
1657,Paraná,4109401,Guarapuava,1.0,4046
1658,Paraná,4111209,Itapejara d'Oeste,0.0,4070
1659,Santa Catarina,4200101,Abelardo Luz,1.0,4312
1660,Santa Catarina,4204905,Descanso,0.0,4389
1661,Santa Catarina,4212908,Pinhalzinho,1.0,4506
1662,Rio Grande do Sul,4300307,Alecrim,0.0,4610
1663,Rio Grande do Sul,4304002,Campo Novo,0.0,4678
1664,Rio Grande do Sul,4312104,Mata,0.0,4854
1665,Acre,1200427,Rodrigues Alves,0.0,67
1666,Pará,1501576,Bom Jesus do Tocantins,0.0,172
1667,Tocantins,1713601,Monte do Carmo,1.0,387
1668,Tocantins,1717008,Pindorama do Tocantins,0.0,408
1669,Maranhão,2104651,Governador Newton Bello,0.0,530
1670,Piauí,2202604,Castelo do Piauí,0.0,721
1671,Piauí,2206100,Matias Olímpio,0.0,792
1672,Rio Grande do Norte,2401651,Bodó,0.0,1092
1673,Paraíba,2512721,Pedro Régis,0.0,1399
1674,Paraíba,2514701,São José do Sabugi,0.0,1434
1675,Alagoas,2707909,Santa Luzia do Norte,0.0,1734
1676,Sergipe,2807402,Tobias Barreto,1.0,1824
1677,Bahia,2924306,Piatã,0.0,2124
1678,Minas Gerais,3121308,Descoberto,0.0,2480
1679,Minas Gerais,3126208,Formoso,0.0,2535
1680,Minas Gerais,3127701,Governador Valadares,1.0,2558
1681,Minas Gerais,3160959,São Domingos das Dores,0.0,2953
1682,Minas Gerais,3165560,Sem-Peixe,0.0,3014
1683,Minas Gerais,3167004,Serranos,0.0,3031
1684,Minas Gerais,3169109,Toledo,0.0,3054
1685,Espírito Santo,3202306,Guaçuí,1.0,3124
1686,São Paulo,3509304,Cajobi,0.0,3372
1687,São Paulo,3531209,Monte Alegre do Sul,0.0,3616
1688,São Paulo,3532108,Murutinga do Sul,0.0,3626
1689,Paraná,4107546,Espigão Alto do Iguaçu,0.0,4017
1690,Paraná,4113452,Lindoeste,0.0,4099
1691,Paraná,4124608,São Carlos do Ivaí,0.0,4250
1692,Paraná,4127700,Toledo,1.0,4290
1693,Santa Catarina,4204251,Cocal do Sul,0.0,4378
1694,Rio Grande do Sul,4307104,Herval,0.0,4755
1695,Mato Grosso,5103379,Cotriguaçu,0.0,5218
1696,Mato Grosso,5108006,Tapurah,0.0,5310
1697,Goiás,5218003,Porangatu,1.0,5511
1698,Goiás,5219704,Santa Terezinha de Goiás,1.0,5532
1699,Piauí,2202653,Caxingó,0.0,722
1700,Rio Grande do Norte,2412401,São José do Seridó,0.0,1209
1701,Paraíba,2512606,Quixaba,0.0,1397
1702,Paraíba,2516706,Teixeira,1.0,1457
1703,Bahia,2918001,Jequié,1.0,2039
1704,Minas Gerais,3141306,Medeiros,0.0,2721
1705,Minas Gerais,3148400,Paulistas,0.0,2808
1706,Minas Gerais,3149903,Perdões,1.0,2825
1707,Minas Gerais,3162658,São João do Pacuí,0.0,2977
1708,Minas Gerais,3171402,Vieiras,0.0,3088
1709,São Paulo,3514908,Elias Fausto,0.0,3431
1710,São Paulo,3544004,Rio das Pedras,0.0,3760
1711,São Paulo,3544707,Sagres,0.0,3768
1712,São Paulo,3554805,Tremembé,1.0,3880
1713,Paraná,4110656,Iracema do Oeste,0.0,4063
1714,Paraná,4110706,Irati,1.0,4064
1715,Paraná,4118857,Perobal,0.0,4172
1716,Paraná,4120150,Porto Barreiro,0.0,4190
1717,Santa Catarina,4216701,São José do Cedro,1.0,4560
1718,Rio Grande do Sul,4307864,Fagundes Varela,0.0,4767
1719,Rio Grande do Sul,4309100,Gramado,0.0,4788
1720,Mato Grosso,5104104,Guarantã do Norte,1.0,5229
1721,Pará,1502707,Conceição do Araguaia,1.0,189
1722,Maranhão,2110203,Santa Rita,1.0,616
1723,Piauí,2210300,São Julião,0.0,865
1724,Ceará,2311801,Russas,1.0,1045
1725,Paraíba,2504306,Catolé do Rocha,1.0,1299
1726,Pernambuco,2608057,Jatobá,0.0,1555
1727,Alagoas,2700805,Belém,0.0,1657
1728,Bahia,2906824,Canudos,0.0,1909
1729,Bahia,2907905,Cipó,1.0,1924
1730,Bahia,2910008,Dário Meira,0.0,1945
1731,Bahia,2925303,Porto Seguro,1.0,2137
1732,Minas Gerais,3147600,Passa Quatro,0.0,2799
1733,Paraná,4119806,Planalto,1.0,4185
1734,Paraná,4128658,Virmond,0.0,4308
1735,Santa Catarina,4202701,Botuverá,0.0,4354
1736,Santa Catarina,4207908,Irineópolis,0.0,4433
1737,Santa Catarina,4209854,Lindóia do Sul,0.0,4458
1738,Santa Catarina,4211108,Monte Castelo,1.0,4476
1739,Rio Grande do Sul,4301636,Balneário Pinhal,0.0,4636
1740,Rio Grande do Sul,4308250,Floriano Peixoto,0.0,4774
1741,Rio Grande do Sul,4312625,Muliterno,0.0,4872
1742,Mato Grosso do Sul,5002209,Bonito,0.0,5118
1743,Goiás,5216809,Petrolina de Goiás,0.0,5503
1744,Goiás,5221908,Varjão,0.0,5564
1745,Amazonas,1300029,Alvarães,0.0,74
1746,Pará,1507805,Senador José Porfírio,1.0,279
1747,Maranhão,2106326,Maracaçumé,1.0,559
1748,Maranhão,2111003,São João Batista,0.0,628
1749,Maranhão,2111300,São Luís,1.0,635
1750,Maranhão,2111672,São Roberto,0.0,642
1751,Piauí,2211308,Valença do Piauí,1.0,885
1752,Ceará,2309409,Novo Oriente,1.0,1014
1753,Rio Grande do Norte,2406809,Lajes Pintadas,0.0,1149
1754,Paraíba,2502102,Boa Ventura,1.0,1271
1755,Paraíba,2506004,Esperança,1.0,1321
1756,Paraíba,2514404,São José de Espinharas,0.0,1428
1757,Pernambuco,2600500,Águas Belas,1.0,1470
1758,Alagoas,2701506,Campo Grande,0.0,1665
1759,Sergipe,2801504,Carmópolis,0.0,1765
1760,Bahia,2920304,Malhada de Pedras,0.0,2071
1761,Bahia,2932705,Uruçuca,0.0,2229
1762,Minas Gerais,3108404,Botelhos,0.0,2333
1763,Minas Gerais,3125804,Fernandes Tourinho,0.0,2530
1764,Minas Gerais,3130200,Igaratinga,0.0,2586
1765,Minas Gerais,3136702,Juiz de Fora,1.0,2663
1766,Minas Gerais,3140902,Matipó,0.0,2717
1767,Minas Gerais,3142403,Moema,1.0,2733
1768,Minas Gerais,3156007,Rio Vermelho,1.0,2894
1769,Minas Gerais,3159704,Santa Rosa da Serra,0.0,2939
1770,São Paulo,3502002,Analândia,0.0,3289
1771,São Paulo,3513900,Divinolândia,0.0,3421
1772,São Paulo,3515103,Embu-Guaçu,0.0,3435
1773,São Paulo,3519105,Iacanga,0.0,3485
1774,São Paulo,3521804,Itaí,0.0,3516
1775,Paraná,4100608,Alto Paraná,1.0,3918
1776,Paraná,4105607,Cidade Gaúcha,0.0,3988
1777,Paraná,4109757,Ibema,0.0,4051
1778,Paraná,4115101,Mariluz,0.0,4119
1779,Santa Catarina,4216909,São Lourenço do Oeste,1.0,4562
1780,Rio Grande do Sul,4301859,Barra do Guarita,0.0,4641
1781,Rio Grande do Sul,4317301,Santa Vitória do Palmar,0.0,4977
1782,Mato Grosso do Sul,5000252,Alcinópolis,0.0,5104
1783,Goiás,5203203,Barro Alto,0.0,5353
1784,Goiás,5219407,Santa Rita do Araguaia,1.0,5528
1785,Goiás,5220702,Sítio d'Abadia,0.0,5550
1786,Rondônia,1101757,Vale do Anari,0.0,50
1787,Acre,1200500,Sena Madureira,1.0,70
1788,Amazonas,1300904,Canutama,0.0,89
1789,Amazonas,1302603,Manaus,1.0,111
1790,Roraima,1400472,Rorainópolis,0.0,147
1791,Pará,1503044,Floresta do Araguaia,0.0,199
1792,Tocantins,1713809,Palmeiras do Tocantins,0.0,389
1793,Ceará,2310100,Palmácia,0.0,1022
1794,Sergipe,2801702,Cristinápolis,1.0,1767
1795,Bahia,2917003,Itiúba,0.0,2027
1796,Bahia,2931707,Terra Nova,0.0,2218
1797,Minas Gerais,3131703,Itabira,1.0,2604
1798,Minas Gerais,3138708,Luminárias,0.0,2690
1799,Minas Gerais,3139201,Malacacheta,1.0,2695
1800,Minas Gerais,3172004,Visconde do Rio Branco,1.0,3094
1801,Espírito Santo,3204203,Piúma,0.0,3153
1802,São Paulo,3513702,Descalvado,0.0,3418
1803,São Paulo,3529906,Miracatu,0.0,3603
1804,São Paulo,3535507,Paraguaçu Paulista,1.0,3666
1805,São Paulo,3537909,Pilar do Sul,0.0,3693
1806,São Paulo,3539707,Platina,0.0,3710
1807,São Paulo,3549904,São José dos Campos,1.0,3824
1808,São Paulo,3555307,Turmalina,0.0,3886
1809,Paraná,4103305,Borrazópolis,0.0,3955
1810,Paraná,4108908,Guairaçá,0.0,4040
1811,Paraná,4109609,Guaratuba,0.0,4048
1812,Paraná,4121307,Rancho Alegre,0.0,4207
1813,Santa Catarina,4206009,Governador Celso Ramos,0.0,4407
1814,Santa Catarina,4217105,São Martinho,0.0,4564
1815,Rio Grande do Sul,4301206,Arroio do Tigre,0.0,4630
1816,Rio Grande do Sul,4310439,Ipê,0.0,4813
1817,Rio Grande do Sul,4312443,Morrinhos do Sul,0.0,4866
1818,Pará,1504950,Nova Esperança do Piriá,0.0,227
1819,Tocantins,1707108,Divinópolis do Tocantins,0.0,356
1820,Tocantins,1709005,Goiatins,0.0,366
1821,Maranhão,2108702,Pio XII,0.0,594
1822,Rio Grande do Norte,2402600,Ceará-Mirim,0.0,1103
1823,Rio Grande do Norte,2410405,Pureza,0.0,1188
1824,Alagoas,2702900,Girau do Ponciano,0.0,1681
1825,Alagoas,2705507,Murici,0.0,1708
1826,Bahia,2915502,Itajuípe,0.0,2011
1827,Bahia,2916401,Itapetinga,1.0,2020
1828,Minas Gerais,3115904,Chácara,0.0,2418
1829,Minas Gerais,3119609,Coronel Pacheco,0.0,2458
1830,Minas Gerais,3145372,Novorizonte,0.0,2771
1831,Minas Gerais,3149408,Pedro Teixeira,0.0,2820
1832,Minas Gerais,3154457,Riachinho,0.0,2878
1833,Minas Gerais,3167509,Simão Pereira,0.0,3036
1834,Rio de Janeiro,3302106,Itaocara,0.0,3206
1835,Rio de Janeiro,3302601,Mangaratiba,0.0,3214
1836,São Paulo,3503406,Arealva,0.0,3306
1837,São Paulo,3553708,Taquaritinga,1.0,3865
1838,São Paulo,3556701,Vinhedo,0.0,3903
1839,Paraná,4115705,Matinhos,0.0,4127
1840,Paraná,4121604,Renascença,0.0,4211
1841,Santa Catarina,4202073,Balneário Gaivota,0.0,4339
1842,Santa Catarina,4217253,São Pedro de Alcântara,0.0,4567
1843,Rio Grande do Sul,4311106,Jaguari,0.0,4828
1844,Goiás,5205208,Caturaí,0.0,5382
1845,Amazonas,1303601,Santa Isabel do Rio Negro,0.0,123
1846,Amazonas,1304203,Tefé,0.0,131
1847,Tocantins,1700707,Alvorada,1.0,315
1848,Tocantins,1713205,Miracema do Tocantins,1.0,385
1849,Tocantins,1715101,Novo Acordo,0.0,395
1850,Piauí,2206654,Morro Cabeça no Tempo,0.0,799
1851,Piauí,2207009,Oeiras,1.0,808
1852,Piauí,2207751,Passagem Franca do Piauí,1.0,818
1853,Piauí,2209005,Rio Grande do Piauí,0.0,840
1854,Piauí,2210375,São Luis do Piauí,0.0,867
1855,Ceará,2301000,Aquiraz,0.0,902
1856,Ceará,2309805,Pacoti,0.0,1019
1857,Paraíba,2502607,Igaracy,0.0,1277
1858,Paraíba,2506905,Itabaiana,1.0,1331
1859,Pernambuco,2613909,Serra Talhada,1.0,1622
1860,Sergipe,2802809,Indiaroba,0.0,1777
1861,Bahia,2903235,Barro Alto,0.0,1866
1862,Bahia,2923050,Novo Triunfo,0.0,2109
1863,Bahia,2929107,São Felipe,0.0,2182
1864,Minas Gerais,3109501,Cabo Verde,0.0,2347
1865,Minas Gerais,3148509,Pavão,0.0,2809
1866,Minas Gerais,3170909,Varzelândia,1.0,3080
1867,Rio de Janeiro,3300902,Cambuci,0.0,3188
1868,São Paulo,3546900,Santa Lúcia,0.0,3791
1869,São Paulo,3550803,São Sebastião da Grama,0.0,3834
1870,São Paulo,3553658,Taquaral,0.0,3864
1871,Rio Grande do Sul,4301701,Barão de Cotegipe,0.0,4638
1872,Rio Grande do Sul,4313466,Novo Xingu,0.0,4895
1873,Goiás,5218391,Professor Jamil,0.0,5515
1874,Goiás,5219456,Santa Rita do Novo Destino,0.0,5529
1875,Amazonas,1301902,Itacoatiara,1.0,102
1876,Tocantins,1716505,Pedro Afonso,0.0,404
1877,Piauí,2209609,São Félix do Piauí,0.0,851
1878,Ceará,2300200,Acaraú,0.0,893
1879,Rio Grande do Norte,2403756,Fernando Pedroza,0.0,1116
1880,Rio Grande do Norte,2408409,Olho d'Água do Borges,0.0,1166
1881,Rio Grande do Norte,2412708,São Pedro,0.0,1213
1882,Pernambuco,2605004,Cupira,1.0,1519
1883,Alagoas,2708907,Satuba,0.0,1744
1884,Sergipe,2801603,Cedro de São João,0.0,1766
1885,Sergipe,2804458,Nossa Senhora Aparecida,0.0,1794
1886,Bahia,2903953,Bom Jesus da Serra,0.0,1875
1887,Bahia,2904753,Buritirama,0.0,1885
1888,Bahia,2908804,Contendas do Sincorá,0.0,1933
1889,Bahia,2919926,Madre de Deus,0.0,2066
1890,Bahia,2931806,Tremedal,0.0,2219
1891,Minas Gerais,3133808,Itaúna,1.0,2626
1892,Minas Gerais,3169505,Tumiritinga,0.0,3059
1893,Espírito Santo,3204906,São Mateus,1.0,3164
1894,Rio de Janeiro,3305505,Saquarema,0.0,3255
1895,São Paulo,3543907,Rio Claro,1.0,3759
1896,São Paulo,3551108,Sarapuí,0.0,3837
1897,São Paulo,3551603,Serra Negra,1.0,3842
1898,Paraná,4104303,Campo Mourão,1.0,3972
1899,Paraná,4116901,Nova Esperança,1.0,4143
1900,Paraná,4127809,Tomazina,1.0,4291
1901,Rio Grande do Sul,4310579,Itapuca,0.0,4818
1902,Rio Grande do Sul,4314803,Portão,0.0,4930
1903,Rio Grande do Sul,4315909,Rodeio Bonito,0.0,4953
1904,Rio Grande do Sul,4318622,São José dos Ausentes,0.0,5003
1905,Goiás,5200175,Água Fria de Goiás,0.0,5327
1906,Rondônia,1100064,Colorado do Oeste,1.0,5
1907,Tocantins,1702406,Arraias,1.0,326
1908,Tocantins,1715259,Novo Jardim,0.0,397
1909,Tocantins,1720150,São Félix do Tocantins,0.0,432
1910,Maranhão,2104206,Fortuna,1.0,523
1911,Maranhão,2105500,João Lisboa,0.0,545
1912,Maranhão,2111904,Sucupira do Norte,0.0,649
1913,Ceará,2303105,Cariré,0.0,927
1914,Rio Grande do Norte,2410801,Riacho de Santana,0.0,1192
1915,Rio Grande do Norte,2414159,Tenente Laurentino Cruz,0.0,1230
1916,Pernambuco,2615003,Taquaritinga do Norte,0.0,1633
1917,Sergipe,2805505,Poço Verde,0.0,1805
1918,Bahia,2900405,Água Fria,0.0,1831
1919,Bahia,2909505,Cravolândia,0.0,1940
1920,Bahia,2918605,Jussiape,0.0,2048
1921,Bahia,2923605,Paramirim,0.0,2116
1922,Minas Gerais,3125309,Faria Lemos,0.0,2525
1923,Minas Gerais,3136959,Juvenília,0.0,2666
1924,Minas Gerais,3165602,Senador Cortes,0.0,3016
1925,Espírito Santo,3204807,São José do Calçado,0.0,3163
1926,São Paulo,3528858,Marapoama,0.0,3591
1927,Paraná,4105003,Catanduvas,0.0,3982
1928,Paraná,4118105,Paranacity,1.0,4163
1929,Santa Catarina,4202438,Bocaina do Sul,0.0,4348
1930,Santa Catarina,4219853,Zortéa,0.0,4604
1931,Rio Grande do Sul,4312955,Nova Boa Vista,0.0,4879
1932,Mato Grosso,5102603,Campinápolis,0.0,5202
1933,Acre,1200393,Porto Walter,0.0,65
1934,Pará,1504422,Marituba,0.0,219
1935,Maranhão,2110005,Santa Luzia,1.0,613
1936,Piauí,2201705,Bertolínia,0.0,693
1937,Piauí,2201903,Bom Jesus,1.0,697
1938,Ceará,2310258,Paraipaba,0.0,1024
1939,Pernambuco,2616308,Vicência,0.0,1647
1940,Bahia,2913200,Ibotirama,1.0,1985
1941,Bahia,2913903,Ipiaú,1.0,1993
1942,Minas Gerais,3122108,Divino das Laranjeiras,0.0,2488
1943,Minas Gerais,3134707,Jacinto,0.0,2635
1944,Minas Gerais,3145059,Nova Porteirinha,0.0,2766
1945,Rio de Janeiro,3304201,Resende,1.0,3237
1946,Paraná,4110003,Iguaraçu,0.0,4054
1947,Paraná,4115002,Marilena,0.0,4118
1948,Santa Catarina,4202206,Benedito Novo,0.0,4345
1949,Santa Catarina,4204202,Chapecó,1.0,4377
1950,Santa Catarina,4211801,Ouro,0.0,4487
1951,Santa Catarina,4212007,Palma Sola,0.0,4492
1952,Santa Catarina,4213351,Ponte Alta do Norte,0.0,4512
1953,Rio Grande do Sul,4312351,Montauri,0.0,4861
1954,Rio Grande do Sul,4320305,Selbach,0.0,5030
1955,Mato Grosso,5106307,Paranatinga,0.0,5267
1956,Mato Grosso,5108402,Várzea Grande,1.0,5316
1957,Goiás,5200050,Abadia de Goiás,0.0,5323
1958,Goiás,5202502,Aruanã,0.0,5349
1959,Goiás,5216007,Panamá,0.0,5499
1960,Maranhão,2101707,Barreirinhas,0.0,476
1961,Maranhão,2104552,Governador Edison Lobão,0.0,527
1962,Piauí,2200301,Alto Longá,0.0,672
1963,Piauí,2201051,Assunção do Piauí,0.0,682
1964,Piauí,2209971,São João do Arraial,0.0,860
1965,Rio Grande do Norte,2405702,Jardim do Seridó,0.0,1137
1966,Rio Grande do Norte,2408953,Rio do Fogo,0.0,1172
1967,Rio Grande do Norte,2414407,Touros,0.0,1233
1968,Sergipe,2800506,Areia Branca,0.0,1756
1969,Bahia,2912202,Ibicoara,0.0,1975
1970,Bahia,2921203,Miguel Calmon,1.0,2082
1971,Bahia,2927903,Santa Inês,0.0,2167
1972,Minas Gerais,3121407,Desterro de Entre Rios,0.0,2481
1973,Minas Gerais,3129103,Gurinhatã,0.0,2573
1974,Minas Gerais,3142304,Moeda,0.0,2732
1975,Minas Gerais,3155009,Rio Doce,0.0,2884
1976,Minas Gerais,3162005,São Gonçalo do Sapucaí,1.0,2966
1977,Minas Gerais,3163300,São José do Divino,0.0,2987
1978,São Paulo,3526605,Lavrinhas,0.0,3567
1979,São Paulo,3551306,Sebastianópolis do Sul,0.0,3839
1980,São Paulo,3552007,Silveiras,0.0,3846
1981,Santa Catarina,4212700,Petrolândia,0.0,4504
1982,Santa Catarina,4213203,Pomerode,1.0,4510
1983,Santa Catarina,4218400,Treze de Maio,0.0,4584
1984,Rio Grande do Sul,4316436,Saldanha Marinho,0.0,4961
1985,Mato Grosso,5101258,Araputanga,1.0,5193
1986,Mato Grosso,5105101,Juara,0.0,5239
1987,Mato Grosso,5106265,Novo Mundo,0.0,5263
1988,Mato Grosso,5107107,São José dos Quatro Marcos,1.0,5283
1989,Goiás,5209408,Guarani de Goiás,0.0,5424
1990,Goiás,5209705,Hidrolândia,0.0,5427
1991,Rondônia,1100015,Alta Floresta D'Oeste,0.0,0
1992,Pará,1502608,Colares,0.0,188
1993,Tocantins,1707405,Esperantina,0.0,359
1994,Maranhão,2102754,Capinzal do Norte,0.0,498
1995,Piauí,2210607,São Raimundo Nonato,1.0,872
1996,Pernambuco,2604106,Caruaru,1.0,1509
1997,Pernambuco,2608107,João Alfredo,1.0,1556
1998,Alagoas,2705002,Mata Grande,0.0,1703
1999,Sergipe,2805208,Pinhão,0.0,1802
2000,Bahia,2901304,Andaraí,0.0,1841
2001,Bahia,2902807,Barra da Estiva,0.0,1861
2002,Minas Gerais,3134608,Jaboticatubas,0.0,2634
2003,São Paulo,3504503,Avaré,1.0,3318
2004,São Paulo,3506508,Birigui,1.0,3340
2005,São Paulo,3510153,Canitar,0.0,3383
2006,São Paulo,3516853,Gavião Peixoto,0.0,3459
2007,São Paulo,3540705,Porto Ferreira,0.0,3721
2008,São Paulo,3543501,Riversul,0.0,3755
2009,São Paulo,3551207,Sarutaiá,1.0,3838
2010,Paraná,4118303,Paranapoema,0.0,4165
2011,Santa Catarina,4200606,Águas Mornas,0.0,4318
2012,Santa Catarina,4214805,Rio do Sul,1.0,4528
2013,Rio Grande do Sul,4311809,Marau,1.0,4849
2014,Mato Grosso do Sul,5005251,Laguna Carapã,0.0,5151
2015,Goiás,5218508,Quirinópolis,0.0,5516
2016,Goiás,5220504,Serranópolis,0.0,5547
2017,Rondônia,1100346,Alvorada D'Oeste,0.0,24
2018,Acre,1200302,Feijó,0.0,59
2019,Pará,1505650,Placas,0.0,244
2020,Pará,1507003,Santo Antônio do Tauá,0.0,266
2021,Maranhão,2102408,Cajapió,0.0,493
2022,Maranhão,2103802,Dom Pedro,1.0,515
2023,Paraíba,2505006,Cubati,0.0,1308
2024,Paraíba,2506707,Imaculada,0.0,1329
2025,Paraíba,2512309,Princesa Isabel,1.0,1394
2026,Pernambuco,2609204,Maraial,0.0,1571
2027,Alagoas,2702702,Feliz Deserto,0.0,1679
2028,Alagoas,2705903,Olho d'Água Grande,0.0,1712
2029,Bahia,2914604,Irecê,1.0,2000
2030,Bahia,2917300,Ituberá,1.0,2030
2031,Minas Gerais,3109709,Cachoeira de Minas,0.0,2349
2032,Minas Gerais,3126307,Fortaleza de Minas,0.0,2536
2033,Minas Gerais,3132602,Itamarati de Minas,0.0,2613
2034,Minas Gerais,3164704,São Sebastião do Paraíso,1.0,3003
2035,São Paulo,3505906,Batatais,1.0,3333
2036,São Paulo,3529658,Mesópolis,0.0,3600
2037,São Paulo,3530409,Mirassolândia,0.0,3608
2038,Paraná,4103008,Boa Esperança,0.0,3947
2039,Paraná,4123402,Santa Fé,0.0,4233
2040,Santa Catarina,4208302,Itapema,1.0,4437
2041,Santa Catarina,4211207,Morro da Fumaça,0.0,4477
2042,Rio Grande do Sul,4302352,Bom Princípio,0.0,4655
2043,Rio Grande do Sul,4321436,Terra de Areia,0.0,5052
2044,Goiás,5208707,Goiânia,1.0,5417
2045,Goiás,5209457,Guarinos,0.0,5425
2046,Goiás,5212204,Jussara,0.0,5454
2047,Acre,1200203,Cruzeiro do Sul,1.0,57
2048,Pará,1500701,Anajás,0.0,159
2049,Pará,1506161,Rio Maria,1.0,252
2050,Piauí,2202251,Canavieira,0.0,714
2051,Piauí,2202406,Capitão de Campos,0.0,716
2052,Piauí,2203230,Currais,0.0,735
2053,Paraíba,2500577,Algodão de Jandaíra,0.0,1248
2054,Paraíba,2512200,Prata,0.0,1393
2055,Pernambuco,2614402,Solidão,0.0,1627
2056,Alagoas,2709103,Taquarana,0.0,1747
2057,Bahia,2901007,Amargosa,0.0,1837
2058,Bahia,2919603,Macajuba,0.0,2062
2059,Minas Gerais,3104601,Astolfo Dutra,0.0,2294
2060,Minas Gerais,3129509,Ibiá,1.0,2577
2061,Minas Gerais,3159001,Santana do Riacho,1.0,2931
2062,Minas Gerais,3170438,União de Minas,0.0,3070
2063,São Paulo,3501707,Américo Brasiliense,0.0,3286
2064,São Paulo,3506201,Bento de Abreu,0.0,3336
2065,São Paulo,3510807,Casa Branca,0.0,3390
2066,São Paulo,3520103,Igarapava,0.0,3496
2067,São Paulo,3532207,Narandiba,0.0,3628
2068,Santa Catarina,4202537,Bom Jesus,1.0,4351
2069,Santa Catarina,4214904,Rio Fortuna,0.0,4529
2070,Santa Catarina,4215802,São Bento do Sul,0.0,4548
2071,Santa Catarina,4218202,Timbó,1.0,4580
2072,Rio Grande do Sul,4301750,Barão do Triunfo,0.0,4639
2073,Rio Grande do Sul,4306551,Dom Pedro de Alcântara,0.0,4741
2074,Rio Grande do Sul,4319703,São Valentim,0.0,5019
2075,Acre,1200344,Manoel Urbano,0.0,62
2076,Pará,1501451,Belterra,0.0,170
2077,Maranhão,2102200,Buriti,0.0,488
2078,Maranhão,2111029,São João do Carú,0.0,629
2079,Piauí,2200806,Antônio Almeida,0.0,678
2080,Rio Grande do Norte,2401602,Bento Fernandes,0.0,1091
2081,Rio Grande do Norte,2402006,Caicó,1.0,1097
2082,Rio Grande do Norte,2403509,Espírito Santo,0.0,1113
2083,Pernambuco,2616100,Verdejante,0.0,1644
2084,Sergipe,2804201,Monte Alegre de Sergipe,1.0,1791
2085,Sergipe,2805109,Pedrinhas,0.0,1801
2086,Bahia,2908705,Condeúba,0.0,1932
2087,Bahia,2928000,Santaluz,0.0,2168
2088,Minas Gerais,3116001,Chalé,0.0,2419
2089,Minas Gerais,3123007,Dores de Campos,0.0,2500
2090,Minas Gerais,3135076,Jampruca,0.0,2640
2091,Minas Gerais,3137601,Lagoa Santa,0.0,2674
2092,Minas Gerais,3144201,Nacip Raydan,0.0,2753
2093,Minas Gerais,3149002,Pedra Dourada,0.0,2815
2094,Minas Gerais,3152402,Poté,0.0,2856
2095,São Paulo,3512001,Colina,1.0,3401
2096,São Paulo,3533403,Nova Odessa,0.0,3644
2097,Santa Catarina,4206702,Herval d'Oeste,0.0,4415
2098,Santa Catarina,4215307,Salete,0.0,4535
2099,Rio Grande do Sul,4307559,Estação,0.0,4761
2100,Rio Grande do Sul,4316006,Rolante,0.0,4955
2101,Rio Grande do Sul,4323770,Westfália,0.0,5101
2102,Goiás,5216304,Paranaiguara,1.0,5500
2103,Pará,1502152,Canaã dos Carajás,1.0,183
2104,Maranhão,2103174,Centro Novo do Maranhão,0.0,505
2105,Piauí,2204709,Inhuma,1.0,761
2106,Ceará,2314102,Viçosa do Ceará,0.0,1074
2107,Pernambuco,2600708,Aliança,0.0,1472
